107.23.85.jfd,2017-06-26,00:00:00,0.0,1081915.0,0000930413-07-001990,-index.htm,200.0,2785.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,890493.0,0001193125-13-221730,-index.htm,200.0,2868.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,1171040.0,0001193125-14-263360,-index.htm,200.0,2830.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,1137103.0,0001056404-02-000922,-index.htm,200.0,2717.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,1171040.0,0001193125-14-306326,-index.htm,200.0,2840.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,890493.0,0001193125-13-222712,-index.htm,200.0,2819.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,1137103.0,0001056404-03-001303,-index.htm,200.0,2711.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,890493.0,0001193125-13-191460,-index.htm,200.0,2963.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,1081915.0,0000930413-07-004586,-index.htm,200.0,2799.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,1171040.0,0001193125-14-140345,-index.htm,200.0,2830.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,1171040.0,0001193125-14-233111,-index.htm,200.0,2834.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,1171040.0,0001193125-14-368851,-index.htm,200.0,2828.0,1.0,0.0,0.0,10.0,0.0,
107.23.85.jfd,2017-06-26,00:00:00,0.0,1137103.0,0001056404-02-001637,-index.htm,200.0,2713.0,1.0,0.0,0.0,10.0,0.0,
107.4.9.djb,2017-06-26,00:00:00,0.0,1439095.0,0001439095-17-000008,-index.htm,200.0,3319.0,1.0,0.0,0.0,1.0,0.0,
115.111.60.idd,2017-06-26,00:00:00,0.0,314808.0,0000314808-17-000012,-index.htm,200.0,12370.0,1.0,0.0,0.0,10.0,0.0,
115.111.60.idd,2017-06-26,00:00:00,0.0,314808.0,0000314808-17-000012,-index.htm,301.0,288.0,1.0,0.0,1.0,10.0,0.0,
116.226.190.eag,2017-06-26,00:00:00,0.0,1583771.0,0001104659-14-006638,-index.htm,200.0,11160.0,1.0,0.0,0.0,10.0,0.0,
116.226.190.eag,2017-06-26,00:00:00,0.0,1432196.0,0001144204-17-026152,-index.htm,200.0,12445.0,1.0,0.0,0.0,10.0,0.0,
116.226.190.eag,2017-06-26,00:00:00,0.0,1354327.0,0001193125-15-368358,-index.htm,200.0,11115.0,1.0,0.0,0.0,10.0,0.0,
116.226.190.eag,2017-06-26,00:00:00,0.0,1432196.0,0001521536-13-000457,-index.htm,200.0,12539.0,1.0,0.0,0.0,10.0,0.0,
116.226.190.eag,2017-06-26,00:00:00,0.0,1178104.0,0000950134-06-003830,-index.htm,200.0,7488.0,1.0,0.0,0.0,10.0,0.0,
116.226.190.eag,2017-06-26,00:00:00,0.0,320340.0,0001437749-13-010866,-index.htm,200.0,10801.0,1.0,0.0,0.0,10.0,0.0,
116.226.190.eag,2017-06-26,00:00:00,0.0,1292519.0,0001193125-11-190231,-index.htm,200.0,7704.0,1.0,0.0,0.0,10.0,0.0,
116.226.190.eag,2017-06-26,00:00:00,0.0,1066194.0,0001193125-10-259061,-index.htm,200.0,7987.0,1.0,0.0,0.0,10.0,0.0,
116.226.190.eag,2017-06-26,00:00:00,0.0,1216596.0,0001216596-10-000029,-index.htm,200.0,8700.0,1.0,0.0,0.0,10.0,0.0,
117.91.1.hee,2017-06-26,00:01:00,0.0,1409970.0,0001409970-17-000698,-index.htm,200.0,6521.0,1.0,0.0,0.0,10.0,0.0,
117.91.1.hee,2017-06-26,00:01:10,0.0,1409970.0,0001409970-17-000732,-index.htm,200.0,6521.0,1.0,0.0,0.0,10.0,0.0,
117.91.1.hee,2017-06-27,00:03:00,0.0,1409970.0,0001409970-17-000711,-index.htm,200.0,6521.0,1.0,0.0,0.0,10.0,0.0,
117.91.1.hee,2017-06-27,00:03:40,0.0,1409970.0,0001409970-17-000710,-index.htm,200.0,6521.0,1.0,0.0,0.0,10.0,0.0,
128.175.241.beg,2017-06-26,00:01:00,0.0,895648.0,0001299933-06-007440,htm_16378.htm,200.0,14233.0,0.0,0.0,0.0,10.0,0.0,
128.175.241.beg,2017-06-27,00:00:00,0.0,895650.0,0001165527-06-000468,.txt,200.0,7705.0,0.0,0.0,0.0,10.0,0.0,
128.175.241.beg,2017-06-27,00:02:00,0.0,895648.0,0001299933-06-007440,htm_16378.htm,301.0,656.0,0.0,0.0,0.0,10.0,0.0,
128.175.241.beg,2017-06-30,00:10:00,0.0,895650.0,0001165527-06-000468,.txt,301.0,643.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-26,00:00:00,0.0,724915.0,0001019687-07-002872,.txt,200.0,34994.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-26,00:00:00,0.0,1050797.0,0000893877-99-000199,.txt,200.0,43987.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-26,00:00:00,0.0,19617.0,0000950123-96-001197,.txt,200.0,171262.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-26,00:00:00,0.0,107819.0,0000107815-03-000008,.txt,200.0,64934.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-26,00:00:00,0.0,1001039.0,0001001039-15-000255,.txt,200.0,1964106.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-26,00:00:00,0.0,1004973.0,0001004973-99-000004,.txt,200.0,34319.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-26,00:00:00,0.0,880208.0,0000950134-01-506567,.txt,200.0,70793.0,0.0,0.0,0.0,10.0,0.0,
128.91.91.iji,2017-06-26,00:00:00,0.0,1509470.0,0001144204-12-014453,.txt,200.0,158603.0,0.0,0.0,0.0,10.0,0.0,
134.121.98.jic,2017-06-26,00:00:00,0.0,39273.0,0000039273-10-000012,form10k.htm,200.0,123390.0,0.0,0.0,0.0,9.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1534380.0,0001172661-17-001202,-index.htm,301.0,681.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1112520.0,0001112520-17-000019,-index.htm,200.0,7445.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1278951.0,0001278951-17-000004,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1063296.0,0000905718-17-000559,-index.htm,200.0,7480.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1483866.0,0001172661-17-000989,-index.htm,200.0,7475.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1389563.0,0001172661-17-001224,-index.htm,200.0,7366.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,945631.0,0000945631-17-000010,-index.htm,200.0,7355.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1534380.0,0001172661-17-001202,-index.htm,200.0,7478.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1050442.0,0001050442-17-000006,-index.htm,200.0,7574.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1568820.0,0001606587-17-000351,-index.htm,200.0,7500.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,945631.0,0000945631-17-000010,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1112520.0,0001112520-17-000019,-index.htm,301.0,677.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1358706.0,0001172661-17-001035,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,860585.0,0000950123-17-005324,-index.htm,200.0,7530.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1542280.0,0001144204-17-027232,-index.htm,200.0,7387.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,860585.0,0000950123-17-005324,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1389563.0,0001172661-17-001224,-index.htm,301.0,682.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1483866.0,0001172661-17-000989,-index.htm,301.0,681.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1478982.0,0001085146-16-004698,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1553733.0,0001172661-17-001119,-index.htm,301.0,681.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1484148.0,0000950123-17-004380,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1050442.0,0001050442-17-000006,-index.htm,301.0,679.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1063296.0,0000905718-17-000559,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1568820.0,0001606587-17-000351,-index.htm,301.0,683.0,1.0,0.0,0.0,10.0,0.0,
137.116.195.jga,2017-06-26,00:00:00,0.0,1542280.0,0001144204-17-027232,-index.htm,301.0,685.0,1.0,0.0,0.0,10.0,0.0,
138.246.2.cha,2017-06-26,00:00:00,0.0,1133494.0,0001144204-06-022511,.txt,200.0,8119.0,0.0,0.0,0.0,10.0,0.0,
141.160.13.ihd,2017-06-26,00:00:00,0.0,912595.0,0001127602-17-002498,.txt,200.0,6526.0,0.0,0.0,0.0,10.0,0.0,
141.160.13.ihd,2017-06-26,00:00:00,0.0,912595.0,0001127602-17-002497,.txt,200.0,6432.0,0.0,0.0,0.0,10.0,0.0,
158.132.91.haf,2017-06-26,00:00:00,0.0,1513161.0,0001209191-15-034346,.txt,301.0,644.0,0.0,0.0,0.0,10.0,0.0,
158.132.91.haf,2017-06-26,00:00:00,0.0,1513161.0,0001209191-15-034346,.txt,200.0,2440.0,0.0,0.0,0.0,10.0,0.0,
158.132.91.haf,2017-06-26,00:00:00,0.0,1512507.0,0001144204-15-022931,.txt,200.0,2518.0,0.0,0.0,0.0,10.0,0.0,
163.172.71.jij,2017-06-26,00:00:00,0.0,1046880.0,0001144204-13-012370,v336807_sc13da.htm,301.0,671.0,0.0,0.0,0.0,10.0,0.0,
167.160.109.ajc,2017-06-26,00:00:00,0.0,945276.0,0000890566-01-000193,.txt,200.0,10594.0,0.0,0.0,0.0,10.0,0.0,
167.160.109.ajc,2017-06-26,00:00:00,0.0,883558.0,0000912057-01-007147,.txt,200.0,86919.0,0.0,0.0,0.0,10.0,0.0,
172.113.252.hdj,2017-06-26,00:00:00,0.0,1619017.0,0001619017-14-000001,primary_doc.xml,200.0,6240.0,0.0,0.0,0.0,10.0,0.0,
172.113.252.hdj,2017-06-26,00:00:00,0.0,1582126.0,0001582123-13-000002,primary_doc.xml,200.0,6141.0,0.0,0.0,0.0,10.0,0.0,
184.56.140.ide,2017-06-26,00:00:00,0.0,1369774.0,0001144204-10-028669,.txt,200.0,7583042.0,0.0,0.0,0.0,10.0,0.0,
192.41.128.bbi,2017-06-26,00:00:00,0.0,1395205.0,0001092306-08-000595,.txt,200.0,217316.0,0.0,0.0,0.0,10.0,0.0,
192.41.128.bbi,2017-06-26,00:00:00,0.0,1395205.0,0001092306-08-000538,.txt,200.0,8352.0,0.0,0.0,0.0,10.0,0.0
